date,T,PM,MDLZ,MS,UNH,USB,PANW,LRCX,PG,AMD,MRK,ACN,MU,AMZN,WMT,INTU,ABNB,GOOGL,GS,HCA,UNP,CRM,JNJ,CL,ABT,ABBV,UPS,SO,NKE,AMAT,CSCO,CSX,HON,MSFT,INTC,BK,COP,SPGI,NEE,ELV,ADP,TGT,NVDA,V,BKNG,BLK,LLY,SBUX,AMGN,QCOM,PLD,MA,EQIX,KO,REGN,LMT,LOW,MO,DIS,DUK,TSLA,GE,AVGO,ISRG,TMO,CAT,CB,PEP,META,MDT,EOG,ADI,TXN,CVX,BAC,NSC,DE,XOM,ORCL,AAPL,JPM,PFE,NOW,BMY,C,KMB,ADBE,MCD,RTX,VRTX,COST,PGR,OXY,GOOG,AXP,HD,IBM,DHR,LIN,CCI
2021-01-20,19.394800,74.571600,54.893900,70.611200,327.606000,42.910800,61.758500,53.965000,125.588000,88.750000,73.000500,255.868000,82.842700,163.169000,46.294300,385.610000,161.830000,93.664000,278.125000,164.796000,209.313000,223.440000,154.325000,76.554200,109.782000,104.636000,151.456000,55.988200,140.236000,106.099000,43.054000,30.349700,178.162000,216.835000,52.728300,40.099800,42.274400,316.577000,80.705400,314.364000,156.344000,181.903000,13.332100,199.749000,2160.050000,667.575000,195.591000,101.335000,237.287000,158.205000,95.903500,331.756000,703.578000,45.835500,542.270000,323.142000,167.432000,36.960200,173.640000,84.025600,283.483000,71.880100,42.039100,266.190000,513.662000,185.054000,150.624000,133.730000,267.480000,114.282000,53.166100,154.292000,164.694000,87.479500,31.007400,245.724000,294.819000,44.880200,59.820600,128.962000,129.495000,34.021200,542.190000,62.778500,59.002700,122.560000,469.730000,204.261000,66.035900,236.700000,356.191000,94.032700,22.797100,94.345000,126.264000,262.098000,117.999000,235.649000,249.842000,148.792000
2021-01-21,19.307800,74.233700,53.951700,70.479700,331.500000,42.994900,60.936500,54.075400,125.460000,91.530000,71.867500,252.217000,84.341500,165.349000,46.092700,377.978000,180.400000,93.867200,277.066000,164.260000,199.440000,222.170000,153.718000,75.678400,109.841000,103.381000,151.710000,55.278900,139.065000,106.228000,42.836000,29.828600,175.731000,217.451000,56.134200,39.881700,40.252700,312.428000,80.379600,314.544000,155.092000,184.775000,13.833500,198.899000,2109.940000,668.175000,196.631000,100.500000,236.983000,158.352000,95.991800,331.287000,695.996000,46.090900,535.480000,321.269000,167.393000,36.819200,171.280000,83.469700,281.663000,69.865200,42.488100,266.220000,510.189000,184.916000,151.917000,132.102000,272.870000,112.963000,48.599200,153.769000,166.360000,84.389500,30.460400,237.906000,299.297000,43.594600,59.479800,133.704000,128.415000,34.001700,544.330000,60.816200,57.716400,122.219000,472.020000,204.172000,65.336300,238.640000,357.676000,92.271600,21.331900,94.562500,124.785000,266.622000,119.423000,231.736000,245.768000,149.064000
2021-01-22,19.374400,73.640800,54.076000,69.942100,324.539000,43.175000,60.770000,54.044400,124.473000,92.790000,71.691800,249.122000,81.632600,164.612000,46.561700,371.133000,181.870000,94.286100,277.086000,163.843000,198.703000,225.770000,155.454000,75.053300,109.732000,103.009000,150.657000,55.516900,136.845000,104.610000,42.512900,28.535700,173.170000,218.407000,50.921400,39.572200,39.785000,309.886000,80.859200,307.090000,155.979000,185.384000,13.678700,195.888000,2066.240000,661.734000,200.326000,99.843200,238.371000,156.111000,96.755200,325.894000,697.238000,45.656400,537.780000,321.445000,167.442000,36.723300,172.780000,83.571800,282.213000,70.117000,42.325100,248.030000,512.425000,184.679000,147.433000,131.141000,274.500000,111.693000,48.450000,150.189000,164.201000,84.130100,30.249300,236.788000,298.970000,42.978000,58.652800,135.831000,127.443000,34.068000,541.090000,61.175900,57.213200,123.338000,472.440000,204.045000,64.828300,237.590000,357.177000,90.362800,21.282200,95.052500,123.524000,271.362000,107.595000,236.637000,244.087000,148.656000
2021-01-25,19.495800,74.242500,54.671700,68.290900,324.785000,43.080100,60.130000,54.420000,126.633000,94.130000,71.841500,246.443000,80.641700,164.700000,46.519700,370.714000,177.530000,94.371800,271.001000,165.272000,198.055000,225.920000,157.758000,75.456200,111.556000,102.675000,153.270000,56.331400,135.059000,106.377000,42.759400,28.613000,172.849000,221.855000,49.824200,38.977700,39.682500,309.677000,83.414900,308.351000,157.626000,183.682000,13.619700,194.882000,2018.430000,650.866000,206.358000,99.401100,241.754000,158.018000,98.168400,326.093000,699.161000,45.929500,548.200000,324.888000,169.104000,36.838400,171.890000,85.996700,293.600000,69.359000,42.304200,250.670000,516.649000,180.240000,147.592000,132.651000,278.010000,111.998000,48.750200,148.395000,164.309000,83.370300,29.876100,238.480000,292.138000,42.497600,59.178800,139.606000,125.851000,34.747300,537.880000,61.432200,56.494700,127.340000,473.440000,204.005000,63.580400,241.310000,356.769000,90.470600,21.302000,94.970000,118.641000,272.382000,107.567000,236.746000,245.689000,150.522000
2021-01-26,19.923900,74.836500,55.364000,67.187200,320.398000,42.544800,59.043500,52.972300,127.443000,94.710000,71.043700,247.386000,78.884800,166.306000,46.939300,371.083000,192.740000,95.052900,269.795000,161.057000,191.905000,226.260000,162.033000,75.590500,111.566000,101.086000,152.967000,55.102900,132.670000,103.826000,42.978400,28.272200,172.156000,224.580000,49.618300,39.015000,38.844600,313.689000,81.839700,305.553000,158.444000,181.312000,13.401100,195.878000,1983.160000,649.858000,206.725000,100.608000,243.162000,156.240000,101.363000,324.608000,710.846000,46.410000,544.100000,312.762000,168.718000,37.074400,169.560000,86.006400,294.363000,71.248800,42.220300,256.550000,505.706000,180.122000,145.191000,134.191000,282.050000,111.860000,47.240700,149.568000,162.929000,81.957000,29.665000,230.840000,290.012000,41.563000,60.053300,139.843000,125.321000,34.775500,532.460000,61.062600,56.820600,127.915000,476.280000,205.942000,64.462800,237.640000,359.798000,89.783800,20.182700,95.862000,113.729000,270.036000,111.099000,232.614000,248.330000,152.903000
2021-01-27,19.514900,72.838500,54.240000,64.555000,310.940000,40.303500,55.861500,49.365500,122.924000,88.840000,68.229000,240.650000,74.499600,161.629000,45.767300,359.514000,201.250000,90.618400,261.710000,154.084000,186.431000,224.780000,159.572000,74.900300,111.130000,95.515600,149.389000,54.041700,128.663000,96.985000,43.396700,27.315300,170.720000,225.116000,48.162400,37.580400,37.885100,301.187000,77.000600,283.710000,159.549000,172.215000,12.884800,189.059000,1886.090000,628.180000,201.723000,94.043600,236.073000,147.687000,98.717300,312.516000,707.415000,45.694500,515.560000,314.489000,162.893000,36.715600,163.030000,84.885800,288.053000,71.818400,40.474900,252.910000,480.458000,173.798000,140.263000,130.622000,272.140000,106.809000,48.582900,142.359000,154.808000,80.892900,28.601400,228.465000,275.017000,41.094200,60.782300,138.757000,121.773000,33.778200,516.500000,58.770100,55.412000,129.327000,460.000000,197.926000,62.831700,225.250000,351.348000,85.203400,20.380500,91.539500,111.724000,261.852000,111.089000,220.907000,235.771000,149.570000
2021-01-28,19.288000,74.188000,54.913600,65.740100,315.762000,41.206900,58.853500,48.629100,124.828000,87.520000,68.982300,243.815000,77.774300,161.881000,45.737300,366.280000,187.370000,92.325300,263.327000,160.729000,193.112000,226.500000,160.778000,75.975600,117.075000,96.830700,149.019000,54.502300,132.303000,99.517600,43.054000,28.229700,173.687000,230.959000,50.387000,38.400900,38.313200,313.649000,79.180500,293.822000,160.585000,177.349000,13.017600,192.185000,2034.100000,648.103000,204.200000,94.313600,232.955000,149.506000,98.834800,321.229000,713.735000,46.278800,506.270000,310.152000,167.393000,37.443800,171.880000,84.674900,278.477000,69.991900,41.115500,255.120000,494.385000,177.359000,142.217000,131.729000,265.000000,109.950000,47.443100,144.036000,160.791000,81.644800,29.070800,234.432000,287.013000,41.736100,59.488800,133.920000,123.925000,33.787900,554.240000,59.025400,56.290100,126.075000,465.670000,197.769000,65.393200,230.040000,352.006000,86.624000,20.747400,93.155500,116.497000,265.680000,108.932000,227.215000,242.208000,147.937000
2021-01-29,19.173800,72.700100,53.297700,63.586600,311.500000,40.341600,58.458500,46.386700,122.756000,85.640000,68.229000,236.553000,77.654800,160.310000,44.702000,357.650000,183.630000,91.038100,259.641000,159.439000,189.438000,225.560000,155.050000,74.870600,120.186000,95.221400,146.873000,54.392400,131.182000,95.115900,42.333200,27.921500,167.287000,224.230000,49.887700,37.878100,37.308100,311.713000,77.653400,290.369000,159.027000,175.018000,12.956700,187.378000,1944.330000,631.322000,202.109000,93.025600,227.020000,150.204000,98.638800,313.304000,715.402000,45.337300,503.840000,304.373000,162.062000,36.065100,168.170000,87.006500,264.510000,67.400300,41.003000,249.210000,507.573000,175.920000,140.815000,129.229000,258.330000,106.652000,45.006200,142.221000,158.395000,78.141300,28.426600,229.425000,282.932000,40.630300,58.722100,128.894000,122.569000,33.825000,543.160000,58.211300,54.557400,123.231000,458.770000,198.743000,64.012800,229.080000,347.432000,85.350200,19.864700,91.787000,113.837000,258.770000,108.054000,236.437000,238.184000,148.986000
2021-02-01,19.187000,72.160700,53.115000,64.174300,311.897000,40.245700,60.226500,48.064300,123.506000,87.660000,68.486300,242.088000,79.798000,167.144000,44.314300,369.887000,180.440000,94.311600,263.062000,163.803000,190.529000,228.460000,154.649000,75.370300,119.156000,95.059500,148.073000,54.567400,133.265000,99.577200,43.111900,28.344500,167.453000,231.653000,50.947600,38.487300,37.942100,316.479000,78.450900,286.042000,160.190000,177.340000,13.203300,192.324000,1990.460000,642.023000,197.414000,94.726000,226.072000,155.296000,101.226000,318.537000,731.613000,45.648500,508.080000,306.463000,158.670000,35.791600,170.970000,86.229000,279.937000,67.778900,42.481800,248.700000,513.294000,177.735000,143.107000,129.613000,262.010000,106.504000,45.333900,146.609000,164.852000,79.252200,28.726200,232.621000,286.288000,40.703200,59.771000,131.023000,123.453000,33.731300,558.560000,58.950500,54.972500,124.302000,470.000000,198.822000,64.232900,231.770000,345.558000,84.371900,20.192600,95.067500,114.602000,258.055000,109.342000,240.319000,243.079000,153.681000
2021-02-02,19.113100,72.354500,53.991100,67.285300,316.287000,41.658000,64.560000,49.464600,123.329000,88.860000,68.849300,243.229000,80.978200,169.000000,44.790300,380.299000,179.170000,95.609400,274.773000,162.752000,197.554000,234.200000,153.267000,75.687200,116.926000,96.144200,151.886000,55.056200,137.072000,101.901000,43.519500,29.186500,171.349000,231.516000,52.126100,38.849000,38.182700,324.601000,79.630400,292.324000,162.143000,179.276000,13.522800,196.455000,2065.530000,656.734000,191.984000,97.679000,226.131000,158.382000,102.147000,331.217000,743.061000,46.099700,499.980000,314.656000,161.875000,36.494900,176.960000,86.173600,290.930000,70.933600,43.403500,252.610000,516.349000,185.202000,145.616000,130.935000,267.080000,109.172000,45.272300,146.599000,167.049000,79.848200,29.751400,238.846000,296.398000,41.347000,60.607900,131.851000,127.265000,32.968100,583.510000,59.641400,56.052200,123.465000,484.930000,200.572000,67.283700,217.330000,350.551000,84.917900,20.529600,96.375500,118.195000,260.057000,108.337000,243.653000,244.840000,154.935000
2021-02-03,19.093400,73.229900,53.144600,66.952700,315.515000,42.110200,62.930000,48.338900,123.487000,87.890000,68.451300,242.852000,78.488400,165.627000,44.926300,376.384000,185.720000,102.572000,276.272000,169.884000,196.040000,234.820000,152.540000,75.716000,116.906000,99.379800,151.339000,54.880400,136.131000,98.257400,43.461500,29.082600,170.511000,234.887000,51.838000,39.046500,40.270100,318.842000,79.746600,291.708000,160.664000,178.814000,13.496800,195.243000,2027.300000,651.854000,191.400000,97.065500,222.925000,156.003000,101.353000,329.692000,729.828000,45.919500,491.180000,314.372000,165.000000,36.872000,176.430000,86.441800,284.897000,70.680200,42.339900,248.470000,498.119000,184.196000,150.140000,130.602000,266.650000,107.922000,49.349700,142.458000,161.145000,81.590200,30.277700,238.747000,295.017000,42.968200,60.411800,130.824000,128.719000,32.825700,576.650000,58.780000,57.484400,123.504000,481.920000,199.569000,67.705200,211.000000,350.182000,85.124600,21.807000,103.504000,117.937000,261.970000,108.064000,236.826000,242.782000,152.641000
2021-02-04,19.347300,76.333000,53.836000,68.555900,307.510000,43.598800,63.748500,49.795400,123.565000,87.840000,67.309100,247.406000,80.611700,166.550000,45.350000,388.839000,195.800000,102.311000,281.271000,175.945000,196.129000,237.980000,153.963000,75.763300,116.431000,100.851000,153.757000,55.701600,138.094000,101.563000,44.867600,28.790400,171.761000,233.920000,53.158200,40.161800,41.016200,322.963000,79.698200,287.799000,164.244000,182.178000,13.630700,202.896000,2082.940000,659.395000,195.938000,99.587700,223.062000,142.222000,101.706000,337.617000,722.116000,46.147700,498.840000,318.933000,168.056000,37.338200,180.230000,87.331200,283.330000,72.260300,42.835400,252.350000,486.907000,184.393000,157.302000,132.161000,266.490000,112.087000,50.753800,145.298000,164.427000,81.627300,31.160600,239.054000,302.992000,43.793900,61.558900,134.204000,131.677000,32.874400,588.980000,58.333500,58.716800,122.657000,489.380000,201.792000,69.721400,213.710000,351.507000,86.280600,22.084400,103.118000,122.314000,266.405000,109.781000,234.141000,241.863000,152.612000
2021-02-05,19.374400,76.927000,54.037600,69.438800,303.028000,43.635000,63.308500,48.860200,124.078000,87.900000,67.105200,247.922000,80.463300,167.608000,45.933000,385.532000,195.310000,104.064000,281.026000,173.475000,195.883000,238.890000,156.306000,76.666800,120.612000,101.027000,155.766000,56.201200,142.497000,99.081200,45.656200,28.830900,173.759000,234.104000,52.918900,39.971200,41.398800,318.613000,80.274200,284.365000,161.107000,182.444000,13.556800,202.425000,2096.420000,653.879000,196.076000,102.317000,222.219000,140.177000,101.980000,335.554000,729.266000,46.749500,498.980000,318.766000,170.003000,37.285500,181.160000,87.690700,284.077000,71.943500,42.414800,254.080000,490.481000,185.686000,157.133000,133.386000,268.100000,113.435000,49.993900,143.612000,162.437000,81.866200,31.034900,239.143000,302.962000,45.261400,61.801500,133.792000,131.411000,32.902800,589.730000,57.727400,58.875400,123.300000,492.120000,203.267000,69.385300,215.260000,350.840000,85.623800,22.340900,104.900000,123.663000,266.445000,110.475000,234.201000,249.812000,151.795000
2021-02-08,19.266800,78.487800,53.854800,70.396300,302.867000,44.623500,64.233500,51.066500,123.693000,91.470000,66.432400,251.602000,83.350600,166.147000,46.148000,385.890000,200.430000,103.850000,287.386000,175.588000,195.805000,238.930000,156.747000,76.503900,121.058000,99.281800,154.888000,56.063200,140.821000,104.471000,46.473100,28.411900,174.548000,234.369000,53.809000,39.893500,43.596400,320.024000,80.082300,281.279000,161.719000,187.351000,14.402500,200.609000,2099.560000,653.989000,199.959000,102.101000,223.393000,141.652000,102.343000,333.858000,722.600000,47.004000,494.900000,319.531000,174.028000,37.724000,190.000000,86.636200,287.807000,73.265400,43.023300,256.660000,493.666000,189.977000,160.630000,132.867000,266.580000,113.111000,52.469600,147.892000,167.404000,83.901800,31.726200,237.342000,310.589000,47.208400,61.326000,133.938000,133.475000,32.808100,587.910000,57.073900,59.883700,123.320000,493.760000,202.313000,69.538600,214.370000,355.433000,84.351900,25.202900,104.646000,125.331000,267.574000,112.133000,234.261000,249.782000,150.532000
2021-02-09,19.166600,78.158700,53.355000,70.406100,307.805000,44.822200,65.161500,50.616300,123.210000,90.910000,66.432400,251.960000,82.665400,165.250000,46.398300,387.663000,199.880000,103.396000,287.680000,172.146000,196.325000,236.700000,158.042000,75.543100,121.702000,97.938000,158.164000,55.978500,139.245000,103.677000,46.055800,28.806100,172.969000,235.636000,53.463400,39.903300,43.690100,326.845000,80.494700,292.046000,161.206000,187.686000,14.226700,200.247000,2085.280000,656.105000,196.016000,102.061000,222.513000,140.434000,102.676000,330.290000,725.548000,46.796500,490.680000,323.790000,172.664000,38.066400,188.210000,86.376700,283.153000,72.821900,43.198700,259.780000,487.247000,189.809000,159.049000,132.092000,269.450000,112.933000,51.416900,147.547000,166.034000,83.423900,31.592700,239.301000,308.930000,46.656000,61.870800,133.053000,132.935000,32.948600,581.780000,56.627500,59.383500,123.543000,496.050000,206.523000,70.065300,213.820000,355.165000,84.450700,24.411600,104.176000,124.060000,264.463000,112.241000,235.599000,248.111000,153.409000
2021-02-10,19.118900,78.441100,53.115000,70.491500,311.327000,44.577600,65.368500,51.039500,122.766000,92.350000,66.299000,251.245000,81.702300,164.329000,45.861300,393.364000,211.660000,103.947000,291.346000,171.521000,195.235000,236.720000,158.543000,75.936100,121.831000,96.682600,156.985000,56.247700,139.899000,104.173000,44.857800,28.711000,173.092000,234.710000,53.537700,39.694100,44.035100,327.451000,80.572600,291.530000,160.772000,185.905000,14.726000,200.170000,2141.760000,651.033000,198.623000,101.717000,224.224000,139.843000,102.774000,331.058000,726.071000,46.702600,491.220000,323.643000,172.160000,38.234400,189.630000,86.729600,268.273000,71.943500,42.781800,262.700000,482.844000,190.233000,158.802000,130.318000,271.870000,112.509000,53.174700,147.921000,166.665000,84.855700,31.620100,238.777000,307.262000,47.108200,61.480600,132.441000,133.013000,32.732000,589.360000,56.855100,59.855200,123.874000,492.670000,205.008000,69.519000,212.530000,351.777000,83.725900,25.352000,104.769000,125.569000,266.288000,112.367000,236.088000,245.294000,152.563000
