date,HON,VRTX,PLD,DUK,GS,GOOGL,AVGO,MS,AMD,JPM,SPGI,CL,SBUX,IBM,REGN,PM,ABT,META,CCI,JNJ,ABBV,MSFT,LRCX,DE,QCOM,AMZN,TGT,MO,CVX,LIN,MU,ADBE,AAPL,LOW,NOW,NKE,KO,C,UPS,UNH,PG,CRM,HD,MRK,COST,V,LMT,COP,ABNB,PGR,NVDA,TSLA,ADP,EOG,PANW,BK,XOM,NEE,AXP,GE,INTU,ORCL,RTX,HCA,CSCO,CAT,INTC,ISRG,PFE,DIS,BAC,NSC,UNP,PEP,TXN,SO,ADI,AMGN,MDLZ,ACN,MCD,LLY,GOOG,WMT,USB,BLK,BKNG,CB,BMY,AMAT,T,MA,CSX,MDT,ELV,TMO,KMB,OXY,EQIX,DHR
2021-01-20,178.162000,236.700000,95.903500,84.025600,278.125000,93.664000,42.039100,70.611200,88.750000,129.495000,316.577000,76.554200,101.335000,117.999000,542.270000,74.571600,109.782000,267.480000,148.792000,154.325000,104.636000,216.835000,53.965000,294.819000,158.205000,163.169000,181.903000,36.960200,87.479500,249.842000,82.842700,469.730000,128.962000,167.432000,542.190000,140.236000,45.835500,59.002700,151.456000,327.606000,125.588000,223.440000,262.098000,73.000500,356.191000,199.749000,323.142000,42.274400,161.830000,94.032700,13.332100,283.483000,156.344000,53.166100,61.758500,40.099800,44.880200,80.705400,126.264000,71.880100,385.610000,59.820600,66.035900,164.796000,43.054000,185.054000,52.728300,266.190000,34.021200,173.640000,31.007400,245.724000,209.313000,133.730000,164.694000,55.988200,154.292000,237.287000,54.893900,255.868000,204.261000,195.591000,94.345000,46.294300,42.910800,667.575000,2160.050000,150.624000,62.778500,106.099000,19.394800,331.756000,30.349700,114.282000,314.364000,513.662000,122.560000,22.797100,703.578000,235.649000
2021-01-21,175.731000,238.640000,95.991800,83.469700,277.066000,93.867200,42.488100,70.479700,91.530000,128.415000,312.428000,75.678400,100.500000,119.423000,535.480000,74.233700,109.841000,272.870000,149.064000,153.718000,103.381000,217.451000,54.075400,299.297000,158.352000,165.349000,184.775000,36.819200,84.389500,245.768000,84.341500,472.020000,133.704000,167.393000,544.330000,139.065000,46.090900,57.716400,151.710000,331.500000,125.460000,222.170000,266.622000,71.867500,357.676000,198.899000,321.269000,40.252700,180.400000,92.271600,13.833500,281.663000,155.092000,48.599200,60.936500,39.881700,43.594600,80.379600,124.785000,69.865200,377.978000,59.479800,65.336300,164.260000,42.836000,184.916000,56.134200,266.220000,34.001700,171.280000,30.460400,237.906000,199.440000,132.102000,166.360000,55.278900,153.769000,236.983000,53.951700,252.217000,204.172000,196.631000,94.562500,46.092700,42.994900,668.175000,2109.940000,151.917000,60.816200,106.228000,19.307800,331.287000,29.828600,112.963000,314.544000,510.189000,122.219000,21.331900,695.996000,231.736000
2021-01-22,173.170000,237.590000,96.755200,83.571800,277.086000,94.286100,42.325100,69.942100,92.790000,127.443000,309.886000,75.053300,99.843200,107.595000,537.780000,73.640800,109.732000,274.500000,148.656000,155.454000,103.009000,218.407000,54.044400,298.970000,156.111000,164.612000,185.384000,36.723300,84.130100,244.087000,81.632600,472.440000,135.831000,167.442000,541.090000,136.845000,45.656400,57.213200,150.657000,324.539000,124.473000,225.770000,271.362000,71.691800,357.177000,195.888000,321.445000,39.785000,181.870000,90.362800,13.678700,282.213000,155.979000,48.450000,60.770000,39.572200,42.978000,80.859200,123.524000,70.117000,371.133000,58.652800,64.828300,163.843000,42.512900,184.679000,50.921400,248.030000,34.068000,172.780000,30.249300,236.788000,198.703000,131.141000,164.201000,55.516900,150.189000,238.371000,54.076000,249.122000,204.045000,200.326000,95.052500,46.561700,43.175000,661.734000,2066.240000,147.433000,61.175900,104.610000,19.374400,325.894000,28.535700,111.693000,307.090000,512.425000,123.338000,21.282200,697.238000,236.637000
2021-01-25,172.849000,241.310000,98.168400,85.996700,271.001000,94.371800,42.304200,68.290900,94.130000,125.851000,309.677000,75.456200,99.401100,107.567000,548.200000,74.242500,111.556000,278.010000,150.522000,157.758000,102.675000,221.855000,54.420000,292.138000,158.018000,164.700000,183.682000,36.838400,83.370300,245.689000,80.641700,473.440000,139.606000,169.104000,537.880000,135.059000,45.929500,56.494700,153.270000,324.785000,126.633000,225.920000,272.382000,71.841500,356.769000,194.882000,324.888000,39.682500,177.530000,90.470600,13.619700,293.600000,157.626000,48.750200,60.130000,38.977700,42.497600,83.414900,118.641000,69.359000,370.714000,59.178800,63.580400,165.272000,42.759400,180.240000,49.824200,250.670000,34.747300,171.890000,29.876100,238.480000,198.055000,132.651000,164.309000,56.331400,148.395000,241.754000,54.671700,246.443000,204.005000,206.358000,94.970000,46.519700,43.080100,650.866000,2018.430000,147.592000,61.432200,106.377000,19.495800,326.093000,28.613000,111.998000,308.351000,516.649000,127.340000,21.302000,699.161000,236.746000
2021-01-26,172.156000,237.640000,101.363000,86.006400,269.795000,95.052900,42.220300,67.187200,94.710000,125.321000,313.689000,75.590500,100.608000,111.099000,544.100000,74.836500,111.566000,282.050000,152.903000,162.033000,101.086000,224.580000,52.972300,290.012000,156.240000,166.306000,181.312000,37.074400,81.957000,248.330000,78.884800,476.280000,139.843000,168.718000,532.460000,132.670000,46.410000,56.820600,152.967000,320.398000,127.443000,226.260000,270.036000,71.043700,359.798000,195.878000,312.762000,38.844600,192.740000,89.783800,13.401100,294.363000,158.444000,47.240700,59.043500,39.015000,41.563000,81.839700,113.729000,71.248800,371.083000,60.053300,64.462800,161.057000,42.978400,180.122000,49.618300,256.550000,34.775500,169.560000,29.665000,230.840000,191.905000,134.191000,162.929000,55.102900,149.568000,243.162000,55.364000,247.386000,205.942000,206.725000,95.862000,46.939300,42.544800,649.858000,1983.160000,145.191000,61.062600,103.826000,19.923900,324.608000,28.272200,111.860000,305.553000,505.706000,127.915000,20.182700,710.846000,232.614000
2021-01-27,170.720000,225.250000,98.717300,84.885800,261.710000,90.618400,40.474900,64.555000,88.840000,121.773000,301.187000,74.900300,94.043600,111.089000,515.560000,72.838500,111.130000,272.140000,149.570000,159.572000,95.515600,225.116000,49.365500,275.017000,147.687000,161.629000,172.215000,36.715600,80.892900,235.771000,74.499600,460.000000,138.757000,162.893000,516.500000,128.663000,45.694500,55.412000,149.389000,310.940000,122.924000,224.780000,261.852000,68.229000,351.348000,189.059000,314.489000,37.885100,201.250000,85.203400,12.884800,288.053000,159.549000,48.582900,55.861500,37.580400,41.094200,77.000600,111.724000,71.818400,359.514000,60.782300,62.831700,154.084000,43.396700,173.798000,48.162400,252.910000,33.778200,163.030000,28.601400,228.465000,186.431000,130.622000,154.808000,54.041700,142.359000,236.073000,54.240000,240.650000,197.926000,201.723000,91.539500,45.767300,40.303500,628.180000,1886.090000,140.263000,58.770100,96.985000,19.514900,312.516000,27.315300,106.809000,283.710000,480.458000,129.327000,20.380500,707.415000,220.907000
2021-01-28,173.687000,230.040000,98.834800,84.674900,263.327000,92.325300,41.115500,65.740100,87.520000,123.925000,313.649000,75.975600,94.313600,108.932000,506.270000,74.188000,117.075000,265.000000,147.937000,160.778000,96.830700,230.959000,48.629100,287.013000,149.506000,161.881000,177.349000,37.443800,81.644800,242.208000,77.774300,465.670000,133.920000,167.393000,554.240000,132.303000,46.278800,56.290100,149.019000,315.762000,124.828000,226.500000,265.680000,68.982300,352.006000,192.185000,310.152000,38.313200,187.370000,86.624000,13.017600,278.477000,160.585000,47.443100,58.853500,38.400900,41.736100,79.180500,116.497000,69.991900,366.280000,59.488800,65.393200,160.729000,43.054000,177.359000,50.387000,255.120000,33.787900,171.880000,29.070800,234.432000,193.112000,131.729000,160.791000,54.502300,144.036000,232.955000,54.913600,243.815000,197.769000,204.200000,93.155500,45.737300,41.206900,648.103000,2034.100000,142.217000,59.025400,99.517600,19.288000,321.229000,28.229700,109.950000,293.822000,494.385000,126.075000,20.747400,713.735000,227.215000
2021-01-29,167.287000,229.080000,98.638800,87.006500,259.641000,91.038100,41.003000,63.586600,85.640000,122.569000,311.713000,74.870600,93.025600,108.054000,503.840000,72.700100,120.186000,258.330000,148.986000,155.050000,95.221400,224.230000,46.386700,282.932000,150.204000,160.310000,175.018000,36.065100,78.141300,238.184000,77.654800,458.770000,128.894000,162.062000,543.160000,131.182000,45.337300,54.557400,146.873000,311.500000,122.756000,225.560000,258.770000,68.229000,347.432000,187.378000,304.373000,37.308100,183.630000,85.350200,12.956700,264.510000,159.027000,45.006200,58.458500,37.878100,40.630300,77.653400,113.837000,67.400300,357.650000,58.722100,64.012800,159.439000,42.333200,175.920000,49.887700,249.210000,33.825000,168.170000,28.426600,229.425000,189.438000,129.229000,158.395000,54.392400,142.221000,227.020000,53.297700,236.553000,198.743000,202.109000,91.787000,44.702000,40.341600,631.322000,1944.330000,140.815000,58.211300,95.115900,19.173800,313.304000,27.921500,106.652000,290.369000,507.573000,123.231000,19.864700,715.402000,236.437000
2021-02-01,167.453000,231.770000,101.226000,86.229000,263.062000,94.311600,42.481800,64.174300,87.660000,123.453000,316.479000,75.370300,94.726000,109.342000,508.080000,72.160700,119.156000,262.010000,153.681000,154.649000,95.059500,231.653000,48.064300,286.288000,155.296000,167.144000,177.340000,35.791600,79.252200,243.079000,79.798000,470.000000,131.023000,158.670000,558.560000,133.265000,45.648500,54.972500,148.073000,311.897000,123.506000,228.460000,258.055000,68.486300,345.558000,192.324000,306.463000,37.942100,180.440000,84.371900,13.203300,279.937000,160.190000,45.333900,60.226500,38.487300,40.703200,78.450900,114.602000,67.778900,369.887000,59.771000,64.232900,163.803000,43.111900,177.735000,50.947600,248.700000,33.731300,170.970000,28.726200,232.621000,190.529000,129.613000,164.852000,54.567400,146.609000,226.072000,53.115000,242.088000,198.822000,197.414000,95.067500,44.314300,40.245700,642.023000,1990.460000,143.107000,58.950500,99.577200,19.187000,318.537000,28.344500,106.504000,286.042000,513.294000,124.302000,20.192600,731.613000,240.319000
2021-02-02,171.349000,217.330000,102.147000,86.173600,274.773000,95.609400,43.403500,67.285300,88.860000,127.265000,324.601000,75.687200,97.679000,108.337000,499.980000,72.354500,116.926000,267.080000,154.935000,153.267000,96.144200,231.516000,49.464600,296.398000,158.382000,169.000000,179.276000,36.494900,79.848200,244.840000,80.978200,484.930000,131.851000,161.875000,583.510000,137.072000,46.099700,56.052200,151.886000,316.287000,123.329000,234.200000,260.057000,68.849300,350.551000,196.455000,314.656000,38.182700,179.170000,84.917900,13.522800,290.930000,162.143000,45.272300,64.560000,38.849000,41.347000,79.630400,118.195000,70.933600,380.299000,60.607900,67.283700,162.752000,43.519500,185.202000,52.126100,252.610000,32.968100,176.960000,29.751400,238.846000,197.554000,130.935000,167.049000,55.056200,146.599000,226.131000,53.991100,243.229000,200.572000,191.984000,96.375500,44.790300,41.658000,656.734000,2065.530000,145.616000,59.641400,101.901000,19.113100,331.217000,29.186500,109.172000,292.324000,516.349000,123.465000,20.529600,743.061000,243.653000
2021-02-03,170.511000,211.000000,101.353000,86.441800,276.272000,102.572000,42.339900,66.952700,87.890000,128.719000,318.842000,75.716000,97.065500,108.064000,491.180000,73.229900,116.906000,266.650000,152.641000,152.540000,99.379800,234.887000,48.338900,295.017000,156.003000,165.627000,178.814000,36.872000,81.590200,242.782000,78.488400,481.920000,130.824000,165.000000,576.650000,136.131000,45.919500,57.484400,151.339000,315.515000,123.487000,234.820000,261.970000,68.451300,350.182000,195.243000,314.372000,40.270100,185.720000,85.124600,13.496800,284.897000,160.664000,49.349700,62.930000,39.046500,42.968200,79.746600,117.937000,70.680200,376.384000,60.411800,67.705200,169.884000,43.461500,184.196000,51.838000,248.470000,32.825700,176.430000,30.277700,238.747000,196.040000,130.602000,161.145000,54.880400,142.458000,222.925000,53.144600,242.852000,199.569000,191.400000,103.504000,44.926300,42.110200,651.854000,2027.300000,150.140000,58.780000,98.257400,19.093400,329.692000,29.082600,107.922000,291.708000,498.119000,123.504000,21.807000,729.828000,236.826000
2021-02-04,171.761000,213.710000,101.706000,87.331200,281.271000,102.311000,42.835400,68.555900,87.840000,131.677000,322.963000,75.763300,99.587700,109.781000,498.840000,76.333000,116.431000,266.490000,152.612000,153.963000,100.851000,233.920000,49.795400,302.992000,142.222000,166.550000,182.178000,37.338200,81.627300,241.863000,80.611700,489.380000,134.204000,168.056000,588.980000,138.094000,46.147700,58.716800,153.757000,307.510000,123.565000,237.980000,266.405000,67.309100,351.507000,202.896000,318.933000,41.016200,195.800000,86.280600,13.630700,283.330000,164.244000,50.753800,63.748500,40.161800,43.793900,79.698200,122.314000,72.260300,388.839000,61.558900,69.721400,175.945000,44.867600,184.393000,53.158200,252.350000,32.874400,180.230000,31.160600,239.054000,196.129000,132.161000,164.427000,55.701600,145.298000,223.062000,53.836000,247.406000,201.792000,195.938000,103.118000,45.350000,43.598800,659.395000,2082.940000,157.302000,58.333500,101.563000,19.347300,337.617000,28.790400,112.087000,287.799000,486.907000,122.657000,22.084400,722.116000,234.141000
2021-02-05,173.759000,215.260000,101.980000,87.690700,281.026000,104.064000,42.414800,69.438800,87.900000,131.411000,318.613000,76.666800,102.317000,110.475000,498.980000,76.927000,120.612000,268.100000,151.795000,156.306000,101.027000,234.104000,48.860200,302.962000,140.177000,167.608000,182.444000,37.285500,81.866200,249.812000,80.463300,492.120000,133.792000,170.003000,589.730000,142.497000,46.749500,58.875400,155.766000,303.028000,124.078000,238.890000,266.445000,67.105200,350.840000,202.425000,318.766000,41.398800,195.310000,85.623800,13.556800,284.077000,161.107000,49.993900,63.308500,39.971200,45.261400,80.274200,123.663000,71.943500,385.532000,61.801500,69.385300,173.475000,45.656200,185.686000,52.918900,254.080000,32.902800,181.160000,31.034900,239.143000,195.883000,133.386000,162.437000,56.201200,143.612000,222.219000,54.037600,247.922000,203.267000,196.076000,104.900000,45.933000,43.635000,653.879000,2096.420000,157.133000,57.727400,99.081200,19.374400,335.554000,28.830900,113.435000,284.365000,490.481000,123.300000,22.340900,729.266000,234.201000
2021-02-08,174.548000,214.370000,102.343000,86.636200,287.386000,103.850000,43.023300,70.396300,91.470000,133.475000,320.024000,76.503900,102.101000,112.133000,494.900000,78.487800,121.058000,266.580000,150.532000,156.747000,99.281800,234.369000,51.066500,310.589000,141.652000,166.147000,187.351000,37.724000,83.901800,249.782000,83.350600,493.760000,133.938000,174.028000,587.910000,140.821000,47.004000,59.883700,154.888000,302.867000,123.693000,238.930000,267.574000,66.432400,355.433000,200.609000,319.531000,43.596400,200.430000,84.351900,14.402500,287.807000,161.719000,52.469600,64.233500,39.893500,47.208400,80.082300,125.331000,73.265400,385.890000,61.326000,69.538600,175.588000,46.473100,189.977000,53.809000,256.660000,32.808100,190.000000,31.726200,237.342000,195.805000,132.867000,167.404000,56.063200,147.892000,223.393000,53.854800,251.602000,202.313000,199.959000,104.646000,46.148000,44.623500,653.989000,2099.560000,160.630000,57.073900,104.471000,19.266800,333.858000,28.411900,113.111000,281.279000,493.666000,123.320000,25.202900,722.600000,234.261000
2021-02-09,172.969000,213.820000,102.676000,86.376700,287.680000,103.396000,43.198700,70.406100,90.910000,132.935000,326.845000,75.543100,102.061000,112.241000,490.680000,78.158700,121.702000,269.450000,153.409000,158.042000,97.938000,235.636000,50.616300,308.930000,140.434000,165.250000,187.686000,38.066400,83.423900,248.111000,82.665400,496.050000,133.053000,172.664000,581.780000,139.245000,46.796500,59.383500,158.164000,307.805000,123.210000,236.700000,264.463000,66.432400,355.165000,200.247000,323.790000,43.690100,199.880000,84.450700,14.226700,283.153000,161.206000,51.416900,65.161500,39.903300,46.656000,80.494700,124.060000,72.821900,387.663000,61.870800,70.065300,172.146000,46.055800,189.809000,53.463400,259.780000,32.948600,188.210000,31.592700,239.301000,196.325000,132.092000,166.034000,55.978500,147.547000,222.513000,53.355000,251.960000,206.523000,196.016000,104.176000,46.398300,44.822200,656.105000,2085.280000,159.049000,56.627500,103.677000,19.166600,330.290000,28.806100,112.933000,292.046000,487.247000,123.543000,24.411600,725.548000,235.599000
2021-02-10,173.092000,212.530000,102.774000,86.729600,291.346000,103.947000,42.781800,70.491500,92.350000,133.013000,327.451000,75.936100,101.717000,112.367000,491.220000,78.441100,121.831000,271.870000,152.563000,158.543000,96.682600,234.710000,51.039500,307.262000,139.843000,164.329000,185.905000,38.234400,84.855700,245.294000,81.702300,492.670000,132.441000,172.160000,589.360000,139.899000,46.702600,59.855200,156.985000,311.327000,122.766000,236.720000,266.288000,66.299000,351.777000,200.170000,323.643000,44.035100,211.660000,83.725900,14.726000,268.273000,160.772000,53.174700,65.368500,39.694100,47.108200,80.572600,125.569000,71.943500,393.364000,61.480600,69.519000,171.521000,44.857800,190.233000,53.537700,262.700000,32.732000,189.630000,31.620100,238.777000,195.235000,130.318000,166.665000,56.247700,147.921000,224.224000,53.115000,251.245000,205.008000,198.623000,104.769000,45.861300,44.577600,651.033000,2141.760000,158.802000,56.855100,104.173000,19.118900,331.058000,28.711000,112.509000,291.530000,482.844000,123.874000,25.352000,726.071000,236.088000
